place_name,review
논짓물해변,서귀포 바다 전체가 중국발 쓰레기유입으로 몸살을 앓고 있는거에 비하면.. 상대적으로 덜(?) 더러운 담수욕장 입니다. 물빠지기 시작하는 때 맞추어 가면 수질 괜찮구요. 담수가 계속 나오고있어 조금은 물관리되는듯 합니다.한낮에는 물이 분수처럼 쏘아져나와 신나요 !성인허리정도 높이까지 물이 차있어요모래사장이 없다는게 아쉽고.. 근처매점 비싸지만 자릿세가 하루에 3만으로 저렴했어요인피니티풀장 같은 사진을 얻을수 있어요 !
논짓물해변,난드르쉼터~논짓물해변이 잘 알려지진 않고 상당히 좁은 산길이지만 멋진 드라이브코스입니다.  막상 차로 가면 제대로 된 길도 아닌 거 같고 산으로 막 올라가서 여기 차로 갈 수 있나? 의문이 드는데 갈 수 있습니다.  길이 좁으니 조심조심 천천히 가시고 무조건 반시계방향으로 가세요.  대략 3키로 길이인데 괜찮습니다.  특히 중간 정상에 팔길이라는 예쁜 카페가 있는데 거기가 최고의 경치입니다.  그리고 논짓물해변 주차장에 편의점과 카페가 잘 챙겨줘서 그런지 길냥이들이 엄청 많습니다.
논짓물해변,너무 아름다움ㅜㅜㅜ
논짓물해변,코로나 4단계로 폐장 ㅠㅠ
논짓물해변,바다를 지켜주세요. 쓰레기가 곳곳에 보여요:(
논짓물해변,이런거 잘 안쓰지만 해도 해도 너무해서 씁니다 물은 부유물이 둥둥 떠다니고 주변에는 쓰레기가 넘쳐나는데도 치우는 사람은 없고 평상 대여료 3만원 내고 싶지 않아 자리 필 자리 알아보니 그럴만한 자리 없어 평상 빌렸는데 주변엔 쓰레기 가득 다신 오고 싶지 않습니다
논짓물해변,낫베드입니다
논짓물해변,깨끗한 용천수가 계속 공급되어 물도 맑고 덜 짜서 좋고 차박하기 조용합니다
논짓물해변,"수영장x, 화장실 위생최악 안들어가는게 정신건강에 좋음, 관리x,  그냥 바다 풍경보기엔 좋아요."
논짓물해변,리뷰사진보고 친구들하고 다같이갔는데 왠걸;;왠 고인물있는 곳이네요..안에 쓰레기도 있었고 이끼때문에 바닥은 디게미끄러워요.. 이상적인 해수욕장보단 그냥 수영장에가까운 느낌..
논짓물해변,똥물.... 아쉽 ㅠㅠ
논짓물해변,시원해요~~~
논짓물해변,들렁궤까지 잠깐 걸음. 들렁궤쪽이 도민 낚시 포인트인거같다. 돌이 판판하게 잘 나있는데 쭉이어져있다. 모래사장아니고 돌바닥. 바다가 깔끔한편이다. 논짓물에는 바다에 인피니트 수영장처럼 만들어 놓은 곳이 있는데 여름에 자릿세를 받고 빌려주는 것 같다. 특별하진않고 그냥 숨겨진 도민 포인트같아보임
논짓물해변,날씨 풀리면 꼭 다시와서 수영하고싶어요ㅠ
논짓물해변,갈대랑 바다 너무 이쁘네용
논짓물해변,좋아요
논짓물해변,민물과 바닷물이 함께하는곳 강추입니다.
논짓물해변,"3단 수영장, 아쿠아슈즈 필수. 물이 아주 시원합니다."
논짓물해변,지나가다 우연히 발견. 여름에는 수영도 할 수 있는거 같아요. 한적하니 좋아요 부대시설도 나름 괜찮음
검멀레해변,23개월 여아 동반순환 버스를 타고 급하게 구경 하였습니다 경관이 너무 이쁘고 좋았지만 비오고 바람이 많이 불어 힘들었어요 ㅎ
검멀레해변,경관은 너무 아름다운 곳입니다. 쓰레기가 좀 많이 방치되어 있다는게 한가지 아쉬운 점입니다.
검멀레해변,"멋진 해변입니다. 보트가 재밌긴 하겠지만, 계속 한 가운데 가만히 떠있어서 경치를 해치네요. 운행 안 할 때는 선착장에 있었으면!"
검멀레해변,서빈백사 이후로 좋아하는 두번째 해변검은 모래가 너무 신기했던듯 함옛날에는 별거 없었지만 지금은 카페도 많이 생기고 활기 넘침
검멀레해변,Stop for a peanut ice cream at Jimmys and enjoy the cliffside views
검멀레해변,https://youtu.be/wJBM7jd_4Ucok차박 우도총정리유튜브 검색하시면 동영상 올렸습니다
검멀레해변,아름다운한국bb
검멀레해변,멀리서 보아야 이쁘다절대 그냥 지나쳐서 그런건 아닌데..내려가는 길이 헬같아보이던데.. 맞나요? 자전거타고 다녀서 허벅지 너무아파서 계단은..앙대..
검멀레해변,멋있긴 하지만 엄청 기억에 남지는 않는
검멀레해변,해변가에 쓰레기 너무 많음. 바다도 백퍼 똥물
검멀레해변,멋있음
검멀레해변,너무 너무 멋있다! 성산일출봉이랑 비슷해요
검멀레해변,장관이네
검멀레해변,야 인간적으로 에스컬레이터 하나 만들자이게 뭐냐 진짜날도 더운데 밑에 내려가고 싶겠냐고안그래?먹은거 다 토하고싶어지더라풍경은 좋아서 2스타 준다
검멀레해변,여기진짜 멋있다.. 서빈백사인가 거기보다 여기가 훨씬 멋잇다
검멀레해변,자연의 위대함이네요 너무 멋있어요.. 또 다음에 올께 안녕 ㅎㅎ 아름다운 우도!
검멀레해변,진짜좋은 검멀레
검멀레해변,"검은모래와 자갈이 인상적이에요. 검멀레해변 앞에 있는 보트 타고 후해석벽, 동안경굴, 주간명월을 모두 볼 수 있는데 추천합니다!"
검멀레해변,"아름댭습니댜요 ,, 압도당하는 느낌⛰"
검멀레해변,내려오는길 둘레길 이정표가 없어서 길잃을뻔했네요ㅠ
검멀레해변,보트 추천!!!!!! 꼭 타세요!! (현금 15000)
검멀레해변,꼭 들르는 명소같은 곳
검멀레해변,우도가면 꼭 들러서 사진 한장 박기 좋은곳입니다..바로 앞 우도 땅콩 아이스크림 5천원 좀 비싸지만....한번쯤은 머...
몽돌해변,눈을 감고 몽돌이 파도에 굴러가는 소리를 들어보세요+여기는 해수욕장이 아닙니다.. 탁트인 바다를 바라시는 분께는 비추입니다. 밤바다 산책으로 생각하고 오시면 만족하실거에요 :)+ 일년만에 다시 와보니 몽돌이 많이 유실되었고 한쪽에만 많이 있네요ㅠㅠ
몽돌해변,공항에서 멀지도않고 갈때마다 좋아요 이호해변도 같이 들렸다 드라이브코스 하면 굿~!
몽돌해변,쓰레기가 너무 많아요 ㅜㅜ
몽돌해변,몽돌 없음..
몽돌해변,발 마이아픔 그티만 바다소리 너무 좋은 것
몽돌해변,지금공사중 7.14일기준바다접근안되요
몽돌해변,"ASMR이 엄청 좋은 해변, 아무것도 없지만 아무것도 하지않고 멍하니 있기 좋다.6월17일 기준 공사중"
몽돌해변,별거 없다고 느끼실 수 있지만 파도에 돌 굴러가는 소리가 너무 이뻐서 한참 있다 왔던곳이예요 (4년전)
몽돌해변,여기가 이름붙은 해변이 맞는교? 어리둥절관광지는 아닌듯 내려가는 길도 없고 찻길 한복판에 덜렁 있음
몽돌해변,이뽀요 바다 소리도 듣기 좋습니다.
세기알해변,물은 깨끗한데 모래때문에 스노쿨링은 불가능합니다.
세기알해변,바글바글 됨. 내 최애 해변이었는데 어떻게 소문이 났는지 올해부터 관광객이 많아짐..... 작년까지는 한여름에 가도 이 정도로 사람 많진 않았는데 너무 슬프다.
세기알해변,- 김녕 옆 자그마한 해변- 방파제 옆 스노쿨링 포인트- 크고 작은 물고기 많음- 백사장 주변 수심 깊지 않아 아이들 놀기도 굿
세기알해변,김녕바다색은 말이 필요없어요~날씨좋을땐 정말 환상적이예요^^
세기알해변,진짜 이쁩니다
세기알해변,제주 바다중 젤 이쁘고 깨끗함 ㅎㅎ
세기알해변,♡
세기알해변,김녕은 물이 얕아 아가들 놀기좋고 여기는 파도타기하기 좋은 듯해요
세기알해변,평범한 듯 주변 동네가 예뻐서 좋았어요 ㅎㅎㅎ
세기알해변,"기대 안하고 갔는데 너무 이뻣어요김녕은 이미 유명하고 사람많은데 세기알은 그렇게 알려진 곳이 아니라 사람도 적고 ㅎㅎ 아이들이랑 놀기 좋았어요^,^"
신흥해수욕장,꼭 다시와서 차박을 해보고 싶은 보물같은 곳정말.다시오고 싶어요
신흥해수욕장,https://youtu.be/7XjB8jFg5LYok차박 신흥해수욕장 유튜브 검색하시면 동영상 올렸습니다 한달 이상살고 설갔다오면 제일먼저들러쉬는곳 너무좋은곳. 바다가 이쁘다
신흥해수욕장,잔잔한 물결
신흥해수욕장,주차장 옆 숨은 해양 맛집
신흥해수욕장,영유아 핫스팟. 얕고 맑고 파도없음.
신흥해수욕장,조용한 바당
신흥해수욕장,좋아요
신흥해수욕장,작은 해변
신흥해수욕장,물빠졌을때 갔는데진심 몰디브온줄..
신흥해수욕장,후기보고 깨끗하고 조용할꺼란 기대를 안고 갔으나 더러움. 사람은 별로 없긴하지만 엄청 좁은 해변이고  더러워서 사람 없는듯. 모래사장에 쓰레기 엄청 많고 물에도 부유물 둥둥 떠다님. 그리고 바다물 속에 무슨 관이 설치돼어있음. 양식장에서 쓰는 관인지 그게 모래바닥에 훤히 다 드러나 있음.
신흥해수욕장,한적한 여유가 있는 곳
신흥해수욕장,기대 없이 왔는데 좋아요ㅎ
신흥해수욕장,델문도 카페....사람 엄청많이몰리고 지저분하고해서 테이크아웃해서 도망쳤음ㅠ근디 한적하고 아기자기한 이곳에서 힐링받고있다♡ 밑에 한명리뷰보고 그냥욌는데...진짜 화장실 겁나깨끗함 ㅋㅋㅋ차량이 우리꺼한대뿐 ㅋㅋㅋㅋ
신흥해수욕장,사람도 없고 화장실도 깨끗하고
하모해변,https://youtu.be/GT816atwjH4ok차박 하모해수욕장 검색하시면 동영상 올렸습니다 화장실 샤워실도 무참하게 방치 그래도 말가족보고 위안..
하모해변,화장실 폐쇄되었어요~! 참고하세요~!!화장실 이전 안내표시붙어있고 사용할수없어요~!옆에 운진항 여객선대합실 화장실로 가야합니다.정보필요하신분 있을까봐 헛걸음하지마시라고 올려봐요~
하모해변,최악. 화장실 개더럽고 막혔음.  똥파리 날리고 밤에 문신한  ♩♬♪들 술처먹고 노래부르고 다신 안감.아침엔 아줌마들이 애완견 데리고 해변나와서 개 똥싸고 오줌 누고 애완견들 줄도 안메고 다니고.동네 민심도 거지같음. 야영데트는 제주도민들이 죄다 자리맡아 놓고 주말마다 와서 술처먹고 담배피고 고성방가하고 그냥 제주도민 끼리끼리 모여 노는 해수욕장.. 해변 모래가 개똥와 개오줌이 섞인곳 이라 보면 될듯.
하모해변,야영장폐쇄. 취사. 야영금지.ㅡㅡ집앞이라 좋았는데. 짜증난다.쓰레기는 가져가세요. 제발.ㅡㅡ
하모해변,올레길 걸어가며 들린 곳이에요정말 바다가 아름다워서 넋을 놓고 쳐다봤습니다
하모해변,사람없어 좋은데 화장실 더럽고 샤워실 없음
하모해변,한적하게 수영하기 좋음
하모해변,스노쿨링 하기 좋은 곳이란 말에 꽂혀서 이주변에서 했는데 비추합니다.
하모해변,스노쿨링하고싶은곳
하모해변,조용하고 다른곳보다 파도도 잔잔한듯본격물놀이보단 아이들이오면 좋을듯영업용파라솔이 없고잔디밭도있어 텐트치기는 좋을듯그늘이없고 해변내 흰건물파란지붕이 화장실
하모해변,오면 꼭들리는 작고 조용한 해변
알작지해변,몽돌 알이 작아서 알작지엌ㅋㅋㅋㅋㅋ
알작지해변,가죽구두 신고 내려가면 다 긁히고 찢어지고 기스나고 난리나여ㅋ조심하시길ㅋㅋ그리고 도로가에 주차 많이해서 도로가 좁아지고 식당들 앞 창문 다가리고... 그리고 주차한 차 안에서 놀더라구요 여튼 관광객때문에 동네 풍경이 별로에요
알작지해변,풍경 좋아요♥️
알작지해변,제주에 워낙 멋진 바다가 많아서 생각보단 별로였어요. 몽돌이라 놀기 좋진 않고 사람없이 한적해서 잠깐 사진찍으며 구경하긴 괜찮았습니다.
알작지해변,완전 한적한 검은 모래 몽돌 해변이에요.
알작지해변,조용하고 좋아요^^
알작지해변,이끼와 벌레만 가득한 곳....공사중임 ㅠㅠ
알작지해변,공사중이라 접근이 힘듬..지저분사진찍어놓은건 멋지네
함덕해수욕장 주차장,주차장 넓고 좋습니다
협재해수욕장 주차장,협재해수욕장의 유명세에비해 주차공간이 너~~무 부족합니다ㅠ
협재해수욕장 주차장,"주차공간 협소, 극혐"
협재해수욕장 주차장,이렇게 밝은 해수욕장 처음인데 모래사장이 다이아몬드같이 빛나요너무밝아서 썬구리 안챙겨갔다가 낭패봤네요멀리서볼땐 눈이 부시다가 사진찍으면서 울었네요이후로 홍채인식도 안되고 팔은 다타버렸어요썬구리 꼭 챙겨가시길
협재해수욕장 주차장,주차장 공간이 넓어서 초보도 안심주차 가능해요 차 사이 간격도 넓고 통로도 넓어요 여기 차대고 한림공원 가기도 가까워서 좋아요
협재해수욕장 캠핑장,고운 모래사장이 넓다.
협재해수욕장 캠핑장,해수욕장이 갑자기 깊어지지 않아서 좋아요! 물도 따뜻하고….
협재해수욕장 캠핑장,때깔은협재보다함덕해변이더예뻐보이는
협재해수욕장 캠핑장,"비양도 뷰, 미역자란 바위들, 바다색 예뻐요바로 앞쪽 상업시설 노래가 커서 아쉬워요주차장하고 바다 거리가 조금 있어요발 씻는 공간있어서 편리해요!"
곽지해수욕장 주차장,해수욕한번하고오면주차료 후덜덜합니다재활용도움센터 주차장 무료고널널합니다거리도 여기랑 별반 차이없어요
곽지해수욕장 주차장,입출차 시에 번호판이 찍히긴 하는데 비용을 내는 구조는 아니네요…물론 성수기에는 아닐 수도 있지만 22년 5월에는 무료입니다.
삼양해수욕장 정자,삼양해수욕장끝부분의 올레길 18코스의 중간 스텡프찍고 잠시 쉬어가기 좋은곳~
삼양해수욕장 정자,올레길 18코스 중간스탬프 지점
삼양해수욕장 공영주차장,주차장아니고 발씻는곳과 화장실입니다
하도해수욕장 화장실,관리가 안된다
하도해수욕장 화장실,지금 공사중이래요~ 입구 막아져있어요~ 4월 27일까지라니 화장실 검색하시는분들 참고하시라고 올려봐요~
이호테우해수욕장 화장실,https://youtu.be/R4hXLXd9s9Aok차박 이호태우해수욕장 유튜브 검색하시면 동영상 올렸습니다 낮과밤의 다른모습
